timestamp,spot,strikePrice,OPTION_TYP,lastPrice,openInterest,changeinOI,impliedVolatility,totalTradedVolume,expiry_days,STRIKE_PR,OPEN_INT,LAST_PRICE,VOLUME,IV,EXPIRY_DT
2025-06-06,25003.05,25000,PE,228.66,235623,7068,18.0,47124,6,25000,235623,228.66,47124,18.0,T+6
2025-06-06,25003.05,25150,CE,164.8,63468,1904,18.0,12693,6,25150,63468,164.8,12693,18.0,T+6
2025-06-06,25003.05,24950,PE,204.4,121299,3638,18.0,24259,6,24950,121299,204.4,24259,18.0,T+6
2025-06-06,25003.05,25000,CE,231.71,235623,7068,18.0,47124,6,25000,235623,231.71,47124,18.0,T+6
2025-06-06,25003.05,24500,PE,59.42,22601,678,18.0,4520,6,24500,22601,59.42,4520,18.0,T+6
2025-06-06,25003.05,24550,CE,522.71,24848,745,18.0,4969,6,24550,24848,522.71,4969,18.0,T+6
2025-06-06,25003.05,24550,PE,69.66,24848,745,18.0,4969,6,24550,24848,69.66,4969,18.0,T+6
2025-06-06,25003.05,24600,CE,484.25,27590,827,18.0,5518,6,24600,27590,484.25,5518,18.0,T+6
2025-06-06,25003.05,24600,PE,81.2,27590,827,18.0,5518,6,24600,27590,81.2,5518,18.0,T+6
2025-06-06,25003.05,24650,CE,447.16,31013,930,18.0,6202,6,24650,31013,447.16,6202,18.0,T+6
2025-06-06,25003.05,24650,PE,94.11,31013,930,18.0,6202,6,24650,31013,94.11,6202,18.0,T+6
2025-06-06,25003.05,24700,CE,411.54,35405,1062,18.0,7081,6,24700,35405,411.54,7081,18.0,T+6
2025-06-06,25003.05,24700,PE,108.49,35405,1062,18.0,7081,6,24700,35405,108.49,7081,18.0,T+6
2025-06-06,25003.05,24500,CE,562.47,22601,678,18.0,4520,6,24500,22601,562.47,4520,18.0,T+6
2025-06-06,25003.05,24750,PE,124.4,41247,1237,18.0,8249,6,24750,41247,124.4,8249,18.0,T+6
2025-06-06,25003.05,24750,CE,377.45,41247,1237,18.0,8249,6,24750,41247,377.45,8249,18.0,T+6
2025-06-06,25003.05,24900,PE,181.86,81672,2450,18.0,16334,6,24900,81672,181.86,16334,18.0,T+6
2025-06-06,25003.05,24900,CE,284.91,81672,2450,18.0,16334,6,24900,81672,284.91,16334,18.0,T+6
2025-06-06,25003.05,24850,PE,161.04,61560,1846,18.0,12312,6,24850,61560,161.04,12312,18.0,T+6
2025-06-06,25003.05,24950,CE,257.45,121299,3638,18.0,24259,6,24950,121299,257.45,24259,18.0,T+6
2025-06-06,25003.05,24850,CE,314.09,61560,1846,18.0,12312,6,24850,61560,314.09,12312,18.0,T+6
2025-06-06,25003.05,24800,PE,141.9,49397,1481,18.0,9879,6,24800,49397,141.9,9879,18.0,T+6
2025-06-06,25003.05,24800,CE,344.95,49397,1481,18.0,9879,6,24800,49397,344.95,9879,18.0,T+6
2025-06-09,25103.2,25350,CE,69.49,42115,1263,18.0,8423,3,25350,42115,69.49,8423,18.0,T+3
2025-06-09,25103.2,25200,CE,119.87,85149,2554,18.0,17029,3,25200,85149,119.87,17029,18.0,T+3
2025-06-09,25103.2,25200,PE,216.67,85149,2554,18.0,17029,3,25200,85149,216.67,17029,18.0,T+3
2025-06-09,25103.2,25600,PE,519.97,22860,685,18.0,4572,3,25600,22860,519.97,4572,18.0,T+3
2025-06-09,25103.2,25250,PE,247.66,63516,1905,18.0,12703,3,25250,63516,247.66,12703,18.0,T+3
2025-06-09,25103.2,25300,CE,84.1,50648,1519,18.0,10129,3,25300,50648,84.1,10129,18.0,T+3
2025-06-09,25103.2,25300,PE,280.9,50648,1519,18.0,10129,3,25300,50648,280.9,10129,18.0,T+3
2025-06-09,25103.2,25150,PE,188.04,129131,3873,18.0,25826,3,25150,129131,188.04,25826,18.0,T+3
2025-06-09,25103.2,25350,PE,316.29,42115,1263,18.0,8423,3,25350,42115,316.29,8423,18.0,T+3
2025-06-09,25103.2,25450,PE,392.92,31501,945,18.0,6300,3,25450,31501,392.92,6300,18.0,T+3
2025-06-09,25103.2,25400,PE,353.68,36043,1081,18.0,7208,3,25400,36043,353.68,7208,18.0,T+3
2025-06-09,25103.2,25450,CE,46.12,31501,945,18.0,6300,3,25450,31501,46.12,6300,18.0,T+3
2025-06-09,25103.2,25500,CE,37.03,27976,839,18.0,5595,3,25500,27976,37.03,5595,18.0,T+3
2025-06-09,25103.2,25500,PE,433.83,27976,839,18.0,5595,3,25500,27976,433.83,5595,18.0,T+3
2025-06-09,25103.2,25550,CE,29.44,25160,754,18.0,5032,3,25550,25160,29.44,5032,18.0,T+3
2025-06-09,25103.2,25550,PE,476.24,25160,754,18.0,5032,3,25550,25160,476.24,5032,18.0,T+3
2025-06-09,25103.2,25600,CE,23.17,22860,685,18.0,4572,3,25600,22860,23.17,4572,18.0,T+3
2025-06-09,25103.2,25150,CE,141.24,129131,3873,18.0,25826,3,25150,129131,141.24,25826,18.0,T+3
2025-06-09,25103.2,25400,CE,56.88,36043,1081,18.0,7208,3,25400,36043,56.88,7208,18.0,T+3
2025-06-09,25103.2,25100,CE,165.02,234965,7048,18.0,46993,3,25100,234965,165.02,46993,18.0,T+3
2025-06-09,25103.2,25250,CE,100.86,63516,1905,18.0,12703,3,25250,63516,100.86,12703,18.0,T+3
2025-06-09,25103.2,25100,PE,161.82,234965,7048,18.0,46993,3,25100,234965,161.82,46993,18.0,T+3
2025-06-09,25103.2,24600,CE,524.11,22595,677,18.0,4519,3,24600,22595,524.11,4519,18.0,T+3
2025-06-09,25103.2,24600,PE,20.91,22595,677,18.0,4519,3,24600,22595,20.91,4519,18.0,T+3
2025-06-09,25103.2,24650,CE,480.16,24841,745,18.0,4968,3,24650,24841,480.16,4968,18.0,T+3
2025-06-09,25103.2,24650,PE,26.96,24841,745,18.0,4968,3,24650,24841,26.96,4968,18.0,T+3
2025-06-09,25103.2,24700,CE,437.56,27581,827,18.0,5516,3,24700,27581,437.56,5516,18.0,T+3
2025-06-09,25103.2,24700,PE,34.36,27581,827,18.0,5516,3,24700,27581,34.36,5516,18.0,T+3
2025-06-09,25103.2,24750,CE,396.48,31002,930,18.0,6200,3,24750,31002,396.48,6200,18.0,T+3
2025-06-09,25103.2,24750,PE,43.28,31002,930,18.0,6200,3,24750,31002,43.28,6200,18.0,T+3
2025-06-09,25103.2,24800,CE,357.1,35390,1061,18.0,7078,3,24800,35390,357.1,7078,18.0,T+3
2025-06-09,25103.2,25050,PE,138.03,121124,3633,18.0,24224,3,25050,121124,138.03,24224,18.0,T+3
2025-06-09,25103.2,24850,CE,319.6,41227,1236,18.0,8245,3,24850,41227,319.6,8245,18.0,T+3
2025-06-09,25103.2,24850,PE,66.41,41227,1236,18.0,8245,3,24850,41227,66.41,8245,18.0,T+3
2025-06-09,25103.2,24900,CE,284.14,49368,1481,18.0,9873,3,24900,49368,284.14,9873,18.0,T+3
2025-06-09,25103.2,24900,PE,80.94,49368,1481,18.0,9873,3,24900,49368,80.94,9873,18.0,T+3
2025-06-09,25103.2,24950,CE,250.86,61515,1845,18.0,12303,3,24950,61515,250.86,12303,18.0,T+3
2025-06-09,25103.2,24950,PE,97.66,61515,1845,18.0,12303,3,24950,61515,97.66,12303,18.0,T+3
2025-06-09,25103.2,25000,CE,219.86,81593,2447,18.0,16318,3,25000,81593,219.86,16318,18.0,T+3
2025-06-09,25103.2,25000,PE,116.66,81593,2447,18.0,16318,3,25000,81593,116.66,16318,18.0,T+3
2025-06-09,25103.2,25050,CE,191.23,121124,3633,18.0,24224,3,25050,121124,191.23,24224,18.0,T+3
2025-06-09,25103.2,24800,PE,53.9,35390,1061,18.0,7078,3,24800,35390,53.9,7078,18.0,T+3
2025-06-10,25104.25,25300,CE,58.23,50864,1525,18.0,10172,2,25300,50864,58.23,10172,18.0,T+2
2025-06-10,25104.25,25250,PE,219.14,63856,1915,18.0,12771,2,25250,63856,219.14,12771,18.0,T+2
2025-06-10,25104.25,25250,CE,73.39,63856,1915,18.0,12771,2,25250,63856,73.39,12771,18.0,T+2
2025-06-10,25104.25,25150,CE,111.93,130548,3916,18.0,26109,2,25150,130548,111.93,26109,18.0,T+2
2025-06-10,25104.25,25200,CE,91.24,85763,2572,18.0,17152,2,25200,85763,91.24,17152,18.0,T+2
2025-06-10,25104.25,25150,PE,157.68,130548,3916,18.0,26109,2,25150,130548,157.68,26109,18.0,T+2
2025-06-10,25104.25,25300,PE,253.98,50864,1525,18.0,10172,2,25300,50864,253.98,10172,18.0,T+2
2025-06-10,25104.25,25200,PE,186.99,85763,2572,18.0,17152,2,25200,85763,186.99,17152,18.0,T+2
2025-06-10,25104.25,25350,CE,45.54,42265,1267,18.0,8453,2,25350,42265,45.54,8453,18.0,T+2
2025-06-10,25104.25,25450,PE,372.42,31585,947,18.0,6317,2,25450,31585,372.42,6317,18.0,T+2
2025-06-10,25104.25,25400,CE,35.11,36153,1084,18.0,7230,2,25400,36153,35.11,7230,18.0,T+2
2025-06-10,25104.25,25400,PE,330.86,36153,1084,18.0,7230,2,25400,36153,330.86,7230,18.0,T+2
2025-06-10,25104.25,25450,CE,26.67,31585,947,18.0,6317,2,25450,31585,26.67,6317,18.0,T+2
2025-06-10,25104.25,25500,CE,19.95,28042,841,18.0,5608,2,25500,28042,19.95,5608,18.0,T+2
2025-06-10,25104.25,25500,PE,415.7,28042,841,18.0,5608,2,25500,28042,415.7,5608,18.0,T+2
2025-06-10,25104.25,25550,CE,14.69,25214,756,18.0,5042,2,25550,25214,14.69,5042,18.0,T+2
2025-06-10,25104.25,25550,PE,460.44,25214,756,18.0,5042,2,25550,25214,460.44,5042,18.0,T+2
2025-06-10,25104.25,25600,CE,10.65,22904,687,18.0,4580,2,25600,22904,10.65,4580,18.0,T+2
2025-06-10,25104.25,25100,PE,131.32,230414,6912,18.0,46082,2,25100,230414,131.32,46082,18.0,T+2
2025-06-10,25104.25,25350,PE,291.29,42265,1267,18.0,8453,2,25350,42265,291.29,8453,18.0,T+2
2025-06-10,25104.25,25600,PE,506.4,22904,687,18.0,4580,2,25600,22904,506.4,4580,18.0,T+2
2025-06-10,25104.25,25100,CE,135.57,230414,6912,18.0,46082,2,25100,230414,135.57,46082,18.0,T+2
2025-06-10,25104.25,25050,CE,162.18,119904,3597,18.0,23980,2,25050,119904,162.18,23980,18.0,T+2
2025-06-10,25104.25,25050,PE,107.93,119904,3597,18.0,23980,2,25050,119904,107.93,23980,18.0,T+2
2025-06-10,25104.25,24600,CE,513.46,22552,676,18.0,4510,2,24600,22552,513.46,4510,18.0,T+2
2025-06-10,25104.25,24600,PE,9.21,22552,676,18.0,4510,2,24600,22552,9.21,4510,18.0,T+2
2025-06-10,25104.25,24650,CE,467.22,24789,743,18.0,4957,2,24650,24789,467.22,4957,18.0,T+2
2025-06-10,25104.25,24650,PE,12.97,24789,743,18.0,4957,2,24650,24789,12.97,4957,18.0,T+2
2025-06-10,25104.25,24700,PE,17.92,27517,825,18.0,5503,2,24700,27517,17.92,5503,18.0,T+2
2025-06-10,25104.25,24750,CE,378.59,30921,927,18.0,6184,2,24750,30921,378.59,6184,18.0,T+2
2025-06-10,25104.25,24750,PE,24.34,30921,927,18.0,6184,2,24750,30921,24.34,6184,18.0,T+2
2025-06-10,25104.25,24800,CE,336.72,35285,1058,18.0,7057,2,24800,35285,336.72,7057,18.0,T+2
2025-06-10,25104.25,24700,CE,422.17,27517,825,18.0,5503,2,24700,27517,422.17,5503,18.0,T+2
2025-06-10,25104.25,24850,CE,296.86,41084,1232,18.0,8216,2,24850,41084,296.86,8216,18.0,T+2
2025-06-10,25104.25,24850,PE,42.61,41084,1232,18.0,8216,2,24850,41084,42.61,8216,18.0,T+2
2025-06-10,25104.25,24900,CE,259.25,49164,1474,18.0,9832,2,24900,49164,259.25,9832,18.0,T+2
2025-06-10,25104.25,24900,PE,55.0,49164,1474,18.0,9832,2,24900,49164,55.0,9832,18.0,T+2
2025-06-10,25104.25,24950,CE,224.14,61199,1835,18.0,12239,2,24950,61199,224.14,12239,18.0,T+2
2025-06-10,25104.25,24950,PE,69.89,61199,1835,18.0,12239,2,24950,61199,69.89,12239,18.0,T+2
2025-06-10,25104.25,25000,CE,191.73,81037,2431,18.0,16207,2,25000,81037,191.73,16207,18.0,T+2
2025-06-10,25104.25,24800,PE,32.47,35285,1058,18.0,7057,2,24800,35285,32.47,7057,18.0,T+2
2025-06-10,25104.25,25000,PE,87.48,81037,2431,18.0,16207,2,25000,81037,87.48,16207,18.0,T+2
2025-06-11,25141.4,25350,CE,24.91,48337,1450,18.0,9667,1,25350,48337,24.91,9667,18.0,T+1
2025-06-11,25141.4,25300,PE,194.46,59923,1797,18.0,11984,1,25300,59923,194.46,11984,18.0,T+1
2025-06-11,25141.4,25300,CE,35.86,59923,1797,18.0,11984,1,25300,59923,35.86,11984,18.0,T+1
2025-06-11,25141.4,25200,CE,68.18,115101,3453,18.0,23020,1,25200,115101,68.18,23020,18.0,T+1
2025-06-11,25141.4,25250,CE,50.14,78814,2364,18.0,15762,1,25250,78814,50.14,15762,18.0,T+1
2025-06-11,25141.4,25200,PE,126.78,115101,3453,18.0,23020,1,25200,115101,126.78,23020,18.0,T+1
2025-06-11,25141.4,25350,PE,233.51,48337,1450,18.0,9667,1,25350,48337,233.51,9667,18.0,T+1
2025-06-11,25141.4,25250,PE,158.74,78814,2364,18.0,15762,1,25250,78814,158.74,15762,18.0,T+1
2025-06-11,25141.4,25400,CE,16.79,40505,1215,18.0,8101,1,25400,40505,16.79,8101,18.0,T+1
2025-06-11,25141.4,25650,CE,1.44,22377,671,18.0,4475,1,25650,22377,1.44,4475,18.0,T+1
2025-06-11,25141.4,25450,CE,10.97,34857,1045,18.0,6971,1,25450,34857,10.97,6971,18.0,T+1
2025-06-11,25141.4,25450,PE,319.57,34857,1045,18.0,6971,1,25450,34857,319.57,6971,18.0,T+1
2025-06-11,25141.4,25500,CE,6.94,30592,917,18.0,6118,1,25500,30592,6.94,6118,18.0,T+1
2025-06-11,25141.4,25500,PE,365.54,30592,917,18.0,6118,1,25500,30592,365.54,6118,18.0,T+1
2025-06-11,25141.4,25550,CE,4.25,27256,817,18.0,5451,1,25550,27256,4.25,5451,18.0,T+1
2025-06-11,25141.4,25550,PE,412.85,27256,817,18.0,5451,1,25550,27256,412.85,5451,18.0,T+1
2025-06-11,25141.4,25600,CE,2.52,24577,737,18.0,4915,1,25600,24577,2.52,4915,18.0,T+1
2025-06-11,25141.4,25600,PE,461.12,24577,737,18.0,4915,1,25600,24577,461.12,4915,18.0,T+1
2025-06-11,25141.4,25650,PE,510.04,22377,671,18.0,4475,1,25650,22377,510.04,4475,18.0,T+1
2025-06-11,25141.4,25400,PE,275.39,40505,1215,18.0,8101,1,25400,40505,275.39,8101,18.0,T+1
2025-06-11,25141.4,25150,PE,98.88,213312,6399,18.0,42662,1,25150,213312,98.88,42662,18.0,T+1
2025-06-11,25141.4,25150,CE,90.28,213312,6399,18.0,42662,1,25150,213312,90.28,42662,18.0,T+1
2025-06-11,25141.4,25100,CE,116.56,136760,4102,18.0,27352,1,25100,136760,116.56,27352,18.0,T+1
2025-06-11,25141.4,24650,CE,492.94,23088,692,18.0,4617,1,24650,23088,492.94,4617,18.0,T+1
2025-06-11,25141.4,24650,PE,1.54,23088,692,18.0,4617,1,24650,23088,1.54,4617,18.0,T+1
2025-06-11,25141.4,24700,CE,444.13,25437,763,18.0,5087,1,24700,25437,444.13,5087,18.0,T+1
2025-06-11,25141.4,24700,PE,2.73,25437,763,18.0,5087,1,24700,25437,2.73,5087,18.0,T+1
2025-06-11,25141.4,24750,CE,396.07,28318,849,18.0,5663,1,24750,28318,396.07,5663,18.0,T+1
2025-06-11,25141.4,24750,PE,4.67,28318,849,18.0,5663,1,24750,28318,4.67,5663,18.0,T+1
2025-06-11,25141.4,24800,CE,349.1,31936,958,18.0,6387,1,24800,31936,349.1,6387,18.0,T+1
2025-06-11,25141.4,24800,PE,7.7,31936,958,18.0,6387,1,24800,31936,7.7,6387,18.0,T+1
2025-06-11,25141.4,24850,CE,303.63,36613,1098,18.0,7322,1,24850,36613,303.63,7322,18.0,T+1
2025-06-11,25141.4,25100,PE,75.16,136760,4102,18.0,27352,1,25100,136760,75.16,27352,18.0,T+1
2025-06-11,25141.4,24900,CE,260.16,42896,1286,18.0,8579,1,24900,42896,260.16,8579,18.0,T+1
2025-06-11,25141.4,24900,PE,18.76,42896,1286,18.0,8579,1,24900,42896,18.76,8579,18.0,T+1
2025-06-11,25141.4,24950,CE,219.21,51781,1553,18.0,10356,1,24950,51781,219.21,10356,18.0,T+1
2025-06-11,25141.4,24950,PE,27.81,51781,1553,18.0,10356,1,24950,51781,27.81,10356,18.0,T+1
2025-06-11,25141.4,25000,CE,181.33,65308,1959,18.0,13061,1,25000,65308,181.33,13061,18.0,T+1
2025-06-11,25141.4,25000,PE,39.93,65308,1959,18.0,13061,1,25000,65308,39.93,13061,18.0,T+1
2025-06-11,25141.4,25050,CE,146.99,88401,2652,18.0,17680,1,25050,88401,146.99,17680,18.0,T+1
2025-06-11,25141.4,25050,PE,55.59,88401,2652,18.0,17680,1,25050,88401,55.59,17680,18.0,T+1
2025-06-11,25141.4,24850,PE,12.23,36613,1098,18.0,7322,1,24850,36613,12.23,7322,18.0,T+1
2025-06-12,24888.2,25100,PE,368.67,47746,1432,18.0,9549,7,25100,47746,368.67,9549,18.0,T+7
2025-06-12,24888.2,25100,CE,156.87,47746,1432,18.0,9549,7,25100,47746,156.87,9549,18.0,T+7
2025-06-12,24888.2,25050,PE,337.54,59017,1770,18.0,11803,7,25050,59017,337.54,11803,18.0,T+7
2025-06-12,24888.2,24950,PE,279.93,111806,3354,18.0,22361,7,24950,111806,279.93,22361,18.0,T+7
2025-06-12,24888.2,25000,CE,196.15,77255,2317,18.0,15451,7,25000,77255,196.15,15451,18.0,T+7
2025-06-12,24888.2,25150,CE,139.5,40089,1202,18.0,8017,7,25150,40089,139.5,8017,18.0,T+7
2025-06-12,24888.2,25000,PE,307.95,77255,2317,18.0,15451,7,25000,77255,307.95,15451,18.0,T+7
2025-06-12,24888.2,25150,PE,401.3,40089,1202,18.0,8017,7,25150,40089,401.3,8017,18.0,T+7
2025-06-12,24888.2,25250,PE,470.85,30354,910,18.0,6070,7,25250,30354,470.85,6070,18.0,T+7
2025-06-12,24888.2,25200,PE,435.38,34549,1036,18.0,6909,7,25200,34549,435.38,6909,18.0,T+7
2025-06-12,24888.2,25250,CE,109.05,30354,910,18.0,6070,7,25250,30354,109.05,6070,18.0,T+7
2025-06-12,24888.2,24950,CE,218.13,111806,3354,18.0,22361,7,24950,111806,218.13,22361,18.0,T+7
2025-06-12,24888.2,25300,CE,95.84,27067,812,18.0,5413,7,25300,27067,95.84,5413,18.0,T+7
2025-06-12,24888.2,25300,PE,507.65,27067,812,18.0,5413,7,25300,27067,507.65,5413,18.0,T+7
2025-06-12,24888.2,25350,CE,83.91,24423,732,18.0,4884,7,25350,24423,83.91,4884,18.0,T+7
2025-06-12,24888.2,25350,PE,545.71,24423,732,18.0,4884,7,25350,24423,545.71,4884,18.0,T+7
2025-06-12,24888.2,25400,CE,73.16,22249,667,18.0,4449,7,25400,22249,73.16,4449,18.0,T+7
2025-06-12,24888.2,25400,PE,584.96,22249,667,18.0,4449,7,25400,22249,584.96,4449,18.0,T+7
2025-06-12,24888.2,25200,CE,123.58,34549,1036,18.0,6909,7,25200,34549,123.58,6909,18.0,T+7
2025-06-12,24888.2,24900,CE,241.7,202262,6067,18.0,40452,7,24900,202262,241.7,40452,18.0,T+7
2025-06-12,24888.2,25050,CE,175.74,59017,1770,18.0,11803,7,25050,59017,175.74,11803,18.0,T+7
2025-06-12,24888.2,24900,PE,253.5,202262,6067,18.0,40452,7,24900,202262,253.5,40452,18.0,T+7
2025-06-12,24888.2,24850,PE,228.68,141724,4251,18.0,28344,7,24850,141724,228.68,28344,18.0,T+7
2025-06-12,24888.2,24400,CE,562.72,23225,696,18.0,4645,7,24400,23225,562.72,4645,18.0,T+7
2025-06-12,24888.2,24400,PE,74.52,23225,696,18.0,4645,7,24400,23225,74.52,4645,18.0,T+7
2025-06-12,24888.2,24450,CE,524.19,25604,768,18.0,5120,7,24450,25604,524.19,5120,18.0,T+7
2025-06-12,24888.2,24450,PE,85.99,25604,768,18.0,5120,7,24450,25604,85.99,5120,18.0,T+7
2025-06-12,24888.2,24500,CE,486.94,28525,855,18.0,5705,7,24500,28525,486.94,5705,18.0,T+7
2025-06-12,24888.2,24550,CE,451.04,32199,965,18.0,6439,7,24550,32199,451.04,6439,18.0,T+7
2025-06-12,24888.2,24550,PE,112.84,32199,965,18.0,6439,7,24550,32199,112.84,6439,18.0,T+7
2025-06-12,24888.2,24600,CE,416.54,36960,1108,18.0,7392,7,24600,36960,416.54,7392,18.0,T+7
2025-06-12,24888.2,24500,PE,98.74,28525,855,18.0,5705,7,24500,28525,98.74,5705,18.0,T+7
2025-06-12,24888.2,24650,CE,383.52,43372,1301,18.0,8674,7,24650,43372,383.52,8674,18.0,T+7
2025-06-12,24888.2,24600,PE,128.34,36960,1108,18.0,7392,7,24600,36960,128.34,7392,18.0,T+7
2025-06-12,24888.2,24800,PE,205.46,90449,2713,18.0,18089,7,24800,90449,205.46,18089,18.0,T+7
2025-06-12,24888.2,24800,CE,293.66,90449,2713,18.0,18089,7,24800,90449,293.66,18089,18.0,T+7
2025-06-12,24888.2,24750,PE,183.84,66418,1992,18.0,13283,7,24750,66418,183.84,13283,18.0,T+7
2025-06-12,24888.2,24850,CE,266.87,141724,4251,18.0,28344,7,24850,141724,266.87,28344,18.0,T+7
2025-06-12,24888.2,24700,PE,163.8,52477,1574,18.0,10495,7,24700,52477,163.8,10495,18.0,T+7
2025-06-12,24888.2,24700,CE,352.0,52477,1574,18.0,10495,7,24700,52477,352.0,10495,18.0,T+7
2025-06-12,24888.2,24650,PE,145.32,43372,1301,18.0,8674,7,24650,43372,145.32,8674,18.0,T+7
2025-06-12,24888.2,24750,CE,322.04,66418,1992,18.0,13283,7,24750,66418,322.04,13283,18.0,T+7
2025-06-13,24718.6,24900,PE,330.48,54018,1620,18.0,10803,6,24900,54018,330.48,10803,18.0,T+6
2025-06-13,24718.6,24750,CE,212.36,153561,4606,18.0,30712,6,24750,153561,212.36,30712,18.0,T+6
2025-06-13,24718.6,24750,PE,243.76,153561,4606,18.0,30712,6,24750,153561,243.76,30712,18.0,T+6
2025-06-13,24718.6,24800,CE,189.56,95129,2853,18.0,19025,6,24800,95129,189.56,19025,18.0,T+6
2025-06-13,24718.6,24800,PE,270.96,95129,2853,18.0,19025,6,24800,95129,270.96,19025,18.0,T+6
2025-06-13,24718.6,24850,CE,168.48,68908,2067,18.0,13781,6,24850,68908,168.48,13781,18.0,T+6
2025-06-13,24718.6,24850,PE,299.88,68908,2067,18.0,13781,6,24850,68908,299.88,13781,18.0,T+6
2025-06-13,24718.6,24900,CE,149.08,54018,1620,18.0,10803,6,24900,54018,149.08,10803,18.0,T+6
2025-06-13,24718.6,24950,CE,131.33,44420,1332,18.0,8884,6,24950,44420,131.33,8884,18.0,T+6
2025-06-13,24718.6,24700,PE,218.31,182216,5466,18.0,36443,6,24700,182216,218.31,36443,18.0,T+6
2025-06-13,24718.6,25000,CE,115.16,37718,1131,18.0,7543,6,25000,37718,115.16,7543,18.0,T+6
2025-06-13,24718.6,25000,PE,396.56,37718,1131,18.0,7543,6,25000,37718,396.56,7543,18.0,T+6
2025-06-13,24718.6,25050,CE,100.52,32773,983,18.0,6554,6,25050,32773,100.52,6554,18.0,T+6
2025-06-13,24718.6,25050,PE,431.92,32773,983,18.0,6554,6,25050,32773,431.92,6554,18.0,T+6
2025-06-13,24718.6,25100,CE,87.33,28975,869,18.0,5795,6,25100,28975,87.33,5795,18.0,T+6
2025-06-13,24718.6,25100,PE,468.73,28975,869,18.0,5795,6,25100,28975,468.73,5795,18.0,T+6
2025-06-13,24718.6,25150,CE,75.51,25965,778,18.0,5193,6,25150,25965,75.51,5193,18.0,T+6
2025-06-13,24718.6,25150,PE,506.91,25965,778,18.0,5193,6,25150,25965,506.91,5193,18.0,T+6
2025-06-13,24718.6,25200,CE,64.98,23522,705,18.0,4704,6,25200,23522,64.98,4704,18.0,T+6
2025-06-13,24718.6,24950,PE,362.73,44420,1332,18.0,8884,6,24950,44420,362.73,8884,18.0,T+6
2025-06-13,24718.6,25200,PE,546.38,23522,705,18.0,4704,6,25200,23522,546.38,4704,18.0,T+6
2025-06-13,24718.6,24700,CE,236.91,182216,5466,18.0,36443,6,24700,182216,236.91,36443,18.0,T+6
2025-06-13,24718.6,24650,CE,263.21,105396,3161,18.0,21079,6,24650,105396,263.21,21079,18.0,T+6
2025-06-13,24718.6,24200,CE,573.36,21983,659,18.0,4396,6,24200,21983,573.36,4396,18.0,T+6
2025-06-13,24718.6,24200,PE,54.76,21983,659,18.0,4396,6,24200,21983,54.76,4396,18.0,T+6
2025-06-13,24718.6,24250,CE,533.08,24103,723,18.0,4820,6,24250,24103,533.08,4820,18.0,T+6
2025-06-13,24718.6,24250,PE,64.48,24103,723,18.0,4820,6,24250,24103,64.48,4820,18.0,T+6
2025-06-13,24718.6,24300,CE,494.07,26675,800,18.0,5335,6,24300,26675,494.07,5335,18.0,T+6
2025-06-13,24718.6,24300,PE,75.47,26675,800,18.0,5335,6,24300,26675,75.47,5335,18.0,T+6
2025-06-13,24718.6,24350,CE,456.42,29861,895,18.0,5972,6,24350,29861,456.42,5972,18.0,T+6
2025-06-13,24718.6,24350,PE,87.82,29861,895,18.0,5972,6,24350,29861,87.82,5972,18.0,T+6
2025-06-13,24718.6,24400,CE,420.22,33912,1017,18.0,6782,6,24400,33912,420.22,6782,18.0,T+6
2025-06-13,24718.6,24650,PE,194.61,105396,3161,18.0,21079,6,24650,105396,194.61,21079,18.0,T+6
2025-06-13,24718.6,24450,CE,385.54,39234,1177,18.0,7846,6,24450,39234,385.54,7846,18.0,T+6
2025-06-13,24718.6,24450,PE,116.94,39234,1177,18.0,7846,6,24450,39234,116.94,7846,18.0,T+6
2025-06-13,24718.6,24500,CE,352.45,46537,1396,18.0,9307,6,24500,46537,352.45,9307,18.0,T+6
2025-06-13,24718.6,24500,PE,133.85,46537,1396,18.0,9307,6,24500,46537,133.85,9307,18.0,T+6
2025-06-13,24718.6,24550,CE,321.0,57182,1715,18.0,11436,6,24550,57182,321.0,11436,18.0,T+6
2025-06-13,24718.6,24550,PE,152.4,57182,1715,18.0,11436,6,24550,57182,152.4,11436,18.0,T+6
2025-06-13,24718.6,24600,CE,291.24,74140,2224,18.0,14828,6,24600,74140,291.24,14828,18.0,T+6
2025-06-13,24718.6,24600,PE,172.64,74140,2224,18.0,14828,6,24600,74140,172.64,14828,18.0,T+6
2025-06-13,24718.6,24400,PE,101.62,33912,1017,18.0,6782,6,24400,33912,101.62,6782,18.0,T+6
2025-06-16,24946.5,25150,CE,81.12,49309,1479,18.0,9861,3,25150,49309,81.12,9861,18.0,T+3
2025-06-16,24946.5,25100,PE,251.03,61425,1842,18.0,12285,3,25100,61425,251.03,12285,18.0,T+3
2025-06-16,24946.5,25100,CE,97.53,61425,1842,18.0,12285,3,25100,61425,97.53,12285,18.0,T+3
2025-06-16,24946.5,25000,CE,137.23,120772,3623,18.0,24154,3,25000,120772,137.23,24154,18.0,T+3
2025-06-16,24946.5,25050,CE,116.2,81433,2442,18.0,16286,3,25050,81433,116.2,16286,18.0,T+3
2025-06-16,24946.5,25000,PE,190.73,120772,3623,18.0,24154,3,25000,120772,190.73,24154,18.0,T+3
2025-06-16,24946.5,25150,PE,284.62,49309,1479,18.0,9861,3,25150,49309,284.62,9861,18.0,T+3
2025-06-16,24946.5,25050,PE,219.7,81433,2442,18.0,16286,3,25050,81433,219.7,16286,18.0,T+3
